0 46
13 4013 39
13 3913 38
13 3813 37
13 3713 36
13 3613 35
13 3513 34
13 3413 33
13 3313 32
13 3214 32
14 3215 32
15 3216 32
16 3217 32
17 3218 32
18 3219 32
3879 43
1 372 37
2 373 37
3 374 37
4 375 37
5 376 37
6 377 37
7 378 37
8 379 37
9 3710 37
10 3711 37
11 3712 37
12 3713 37
13 3714 37
14 3715 37
15 3716 37
16 3717 37
17 3718 37
18 3719 37
19 3720 37
20 3721 37
21 3722 37
22 3723 37
23 3724 37
24 3725 37
25 3726 37
26 3727 37
27 3728 37
28 3729 37
29 3730 37
30 3731 37
31 3732 37
32 3733 37
33 3734 37
34 3735 37
35 3736 37
36 3737 37
37 3738 37
38 3739 37
39 3740 37
40 3740 38
40 3840 39
40 3940 40
40 4040 41
3880 26
56 4756 46
56 4656 45
56 4556 44
56 4456 43
56 4356 42
56 4256 41
56 4156 40
56 4056 39
56 3956 38
56 3856 37
56 3756 36
56 3656 35
56 3556 34
56 3456 33
56 3356 32
56 3256 31
56 3156 30
56 3055 30
55 3054 30
54 3053 30
53 3052 30
52 3051 30
51 3050 30
50 3049 30
49 3048 30
48 3047 30
3881 19
20 2320 22
20 2220 21
20 2120 20
20 2020 19
20 1920 18
20 1820 17
20 1720 16
20 1620 15
20 1520 14
20 1421 14
21 1422 14
22 1423 14
23 1424 14
24 1425 14
25 1426 14
26 1427 14
27 1428 14
28 1429 14
29 1430 14
3882 36
8 379 37
9 3710 37
10 3711 37
11 3712 37
12 3713 37
13 3714 37
14 3715 37
15 3716 37
16 3717 37
17 3718 37
18 3719 37
19 3720 37
20 3721 37
21 3722 37
22 3723 37
23 3724 37
24 3725 37
25 3726 37
26 3727 37
27 3728 37
28 3729 37
29 3729 38
29 3829 39
29 3929 40
29 4029 41
29 4129 42
29 4229 43
29 4329 44
29 4429 45
29 4529 46
29 4629 47
29 4729 48
29 4829 49
29 4929 50
29 5029 51
29 5129 52
3883 49
54 3054 31
54 3154 32
54 3254 33
54 3354 34
54 3454 35
54 3554 36
54 3654 37
54 3754 38
54 3854 39
54 3954 40
54 4054 41
54 4154 42
54 4254 43
54 4354 44
54 4454 45
54 4554 46
54 4654 47
54 4754 48
54 4854 49
54 4954 50
54 5054 51
54 5154 52
54 5254 53
54 5354 54
54 5454 55
54 5554 56
54 5654 57
54 5754 58
54 5853 58
53 5852 58
52 5851 58
51 5850 58
50 5849 58
49 5848 58
48 5847 58
47 5846 58
46 5845 58
45 5844 58
44 5843 58
43 5842 58
42 5841 58
41 5840 58
40 5839 58
39 5838 58
38 5837 58
37 5836 58
36 5835 58
35 5834 58
34 5833 58
3884 26
18 318 4
18 418 5
18 518 6
18 618 7
18 718 8
18 818 9
18 918 10
18 1018 11
18 1118 12
18 1217 12
17 1216 12
16 1215 12
15 1214 12
14 1213 12
13 1212 12
12 1211 12
11 1210 12
10 129 12
9 128 12
8 127 12
7 126 12
6 125 12
5 124 12
4 123 12
3 122 12
2 121 12
3885 24
36 3136 30
36 3035 30
35 3034 30
34 3033 30
33 3032 30
32 3031 30
31 3030 30
30 3029 30
29 3028 30
28 3027 30
27 3026 30
26 3025 30
25 3024 30
24 3023 30
23 3022 30
22 3021 30
21 3020 30
20 3019 30
19 3018 30
18 3017 30
17 3016 30
16 3015 30
15 3014 30
14 3013 30
3886 47
11 5811 57
11 5711 56
11 5611 55
11 5511 54
11 5411 53
11 5311 52
11 5211 51
11 5111 50
11 5011 49
11 4911 48
11 4811 47
11 4711 46
11 4611 45
11 4512 45
12 4513 45
13 4514 45
14 4515 45
15 4516 45
16 4517 45
17 4518 45
18 4519 45
19 4520 45
20 4521 45
21 4522 45
22 4523 45
23 4524 45
24 4525 45
25 4526 45
26 4527 45
27 4528 45
28 4529 45
29 4530 45
30 4531 45
31 4532 45
32 4533 45
33 4534 45
34 4535 45
35 4536 45
36 4537 45
37 4538 45
38 4539 45
39 4540 45
40 4541 45
41 4542 45
42 4543 45
43 4544 45
44 4545 45
3887 23
17 5917 58
17 5817 57
17 5717 56
17 5617 55
17 5517 54
17 5417 53
17 5317 52
17 5217 51
17 5117 50
17 5017 49
17 4917 48
17 4818 48
18 4819 48
19 4820 48
20 4821 48
21 4822 48
22 4823 48
23 4824 48
24 4825 48
25 4826 48
26 4827 48
27 4828 48
28 4829 48
3888 44
3 44 4
4 45 4
5 46 4
6 47 4
7 48 4
8 49 4
9 410 4
10 411 4
11 412 4
12 413 4
13 414 4
14 415 4
15 416 4
16 417 4
17 418 4
18 418 5
18 518 6
18 618 7
18 718 8
18 818 9
18 918 10
18 1018 11
18 1118 12
18 1218 13
18 1318 14
18 1418 15
18 1518 16
18 1618 17
18 1718 18
18 1818 19
18 1918 20
18 2018 21
18 2118 22
18 2218 23
18 2318 24
18 2418 25
18 2518 26
18 2618 27
18 2718 28
18 2818 29
18 2918 30
18 3018 31
18 3118 32
18 3218 33
3889 37
26 1927 19
27 1928 19
28 1929 19
29 1930 19
30 1931 19
31 1932 19
32 1933 19
33 1934 19
34 1935 19
35 1936 19
36 1937 19
37 1938 19
38 1939 19
39 1940 19
40 1941 19
41 1942 19
42 1942 20
42 2042 21
42 2142 22
42 2242 23
42 2342 24
42 2442 25
42 2542 26
42 2642 27
42 2742 28
42 2842 29
42 2942 30
42 3042 31
42 3142 32
42 3242 33
42 3342 34
42 3442 35
42 3542 36
42 3642 37
42 3742 38
42 3842 39
42 3942 40
3890 28
30 2030 19
30 1930 18
30 1830 17
30 1730 16
30 1630 15
30 1530 14
30 1430 13
30 1330 12
30 1230 11
30 1130 10
30 1030 9
30 930 8
30 830 7
30 729 7
29 728 7
28 727 7
27 726 7
26 725 7
25 724 7
24 723 7
23 722 7
22 721 7
21 720 7
20 719 7
19 718 7
18 717 7
17 716 7
16 715 7
3891 31
19 4819 47
19 4719 46
19 4619 45
19 4519 44
19 4419 43
19 4319 42
19 4219 41
19 4119 40
19 4019 39
19 3919 38
19 3819 37
19 3719 36
19 3619 35
19 3519 34
19 3419 33
19 3319 32
19 3219 31
19 3119 30
19 3019 29
19 2919 28
19 2819 27
19 2719 26
19 2619 25
19 2519 24
19 2419 23
19 2319 22
19 2219 21
19 2119 20
19 2019 19
19 1919 18
19 1819 17
3892 32
29 4729 46
29 4629 45
29 4529 44
29 4429 43
29 4329 42
29 4229 41
29 4129 40
29 4029 39
29 3929 38
29 3829 37
29 3729 36
29 3629 35
29 3529 34
29 3428 34
28 3427 34
27 3426 34
26 3425 34
25 3424 34
24 3423 34
23 3422 34
22 3421 34
21 3420 34
20 3419 34
19 3418 34
18 3417 34
17 3416 34
16 3415 34
15 3414 34
14 3413 34
13 3412 34
12 3411 34
11 3410 34
3893 34
19 2119 22
19 2219 23
19 2319 24
19 2419 25
19 2519 26
19 2619 27
19 2719 28
19 2819 29
19 2919 30
19 3019 31
19 3119 32
19 3219 33
19 3319 34
19 3419 35
19 3519 36
19 3619 37
19 3719 38
19 3819 39
19 3919 40
19 4019 41
19 4119 42
19 4219 43
19 4319 44
19 4419 45
19 4519 46
19 4619 47
19 4719 48
19 4818 48
18 4817 48
17 4816 48
16 4815 48
15 4814 48
14 4813 48
13 4812 48
3894 11
28 3629 36
29 3630 36
30 3631 36
31 3632 36
32 3633 36
33 3633 37
33 3733 38
33 3833 39
33 3933 40
33 4033 41
33 4133 42
3895 38
23 2424 24
24 2425 24
25 2426 24
26 2427 24
27 2428 24
28 2429 24
29 2430 24
30 2431 24
31 2432 24
32 2433 24
33 2434 24
34 2435 24
35 2436 24
36 2437 24
37 2438 24
38 2439 24
39 2440 24
40 2441 24
41 2442 24
42 2443 24
43 2444 24
44 2445 24
45 2446 24
46 2447 24
47 2448 24
48 2449 24
49 2449 25
49 2549 26
49 2649 27
49 2749 28
49 2849 29
49 2949 30
49 3049 31
49 3149 32
49 3249 33
49 3349 34
49 3449 35
49 3549 36
3896 33
55 3455 33
55 3355 32
55 3255 31
55 3155 30
55 3055 29
55 2954 29
54 2953 29
53 2952 29
52 2951 29
51 2950 29
50 2949 29
49 2948 29
48 2947 29
47 2946 29
46 2945 29
45 2944 29
44 2943 29
43 2942 29
42 2941 29
41 2940 29
40 2939 29
39 2938 29
38 2937 29
37 2936 29
36 2935 29
35 2934 29
34 2933 29
33 2932 29
32 2931 29
31 2930 29
30 2929 29
29 2928 29
28 2927 29
3897 5
36 4436 43
36 4335 43
35 4334 43
34 4333 43
33 4332 43
3898 29
52 4752 46
52 4652 45
52 4552 44
52 4452 43
52 4351 43
51 4350 43
50 4349 43
49 4348 43
48 4347 43
47 4346 43
46 4345 43
45 4344 43
44 4343 43
43 4342 43
42 4341 43
41 4340 43
40 4339 43
39 4338 43
38 4337 43
37 4336 43
36 4335 43
35 4334 43
34 4333 43
33 4332 43
32 4331 43
31 4330 43
30 4329 43
29 4328 43
28 4327 43
3899 22
55 2155 22
55 2255 23
55 2355 24
55 2455 25
55 2555 26
55 2655 27
55 2755 28
55 2855 29
55 2955 30
55 3055 31
55 3155 32
55 3255 33
55 3355 34
55 3455 35
55 3555 36
55 3654 36
54 3653 36
53 3652 36
52 3651 36
51 3650 36
50 3649 36
49 3648 36
3900 13
49 5848 58
48 5847 58
47 5846 58
46 5845 58
45 5844 58
44 5843 58
43 5842 58
42 5841 58
41 5840 58
40 5839 58
39 5838 58
38 5837 58
37 5836 58
3901 6
22 923 9
23 924 9
24 925 9
25 925 10
25 1025 11
25 1125 12
3902 24
19 3219 33
19 3319 34
19 3419 35
19 3519 36
19 3619 37
19 3719 38
19 3819 39
19 3918 39
18 3917 39
17 3916 39
16 3915 39
15 3914 39
14 3913 39
13 3912 39
12 3911 39
11 3910 39
10 399 39
9 398 39
8 397 39
7 396 39
6 395 39
5 394 39
4 393 39
3 392 39
3903 10
15 3915 38
15 3815 37
15 3715 36
15 3615 35
15 3515 34
15 3415 33
15 3315 32
15 3215 31
15 3115 30
15 3014 30
3904 38
18 3918 38
18 3818 37
18 3718 36
18 3618 35
18 3518 34
18 3418 33
18 3318 32
18 3218 31
18 3118 30
18 3018 29
18 2918 28
18 2818 27
18 2718 26
18 2618 25
18 2518 24
18 2418 23
18 2318 22
18 2218 21
18 2118 20
18 2018 19
18 1918 18
18 1818 17
18 1718 16
18 1618 15
18 1518 14
18 1418 13
18 1318 12
18 1218 11
18 1118 10
18 1018 9
18 918 8
18 818 7
18 718 6
18 619 6
19 620 6
20 621 6
21 622 6
22 623 6
3905 37
19 4519 44
19 4419 43
19 4319 42
19 4219 41
19 4119 40
19 4019 39
19 3919 38
19 3819 37
19 3719 36
19 3619 35
19 3519 34
19 3419 33
19 3319 32
19 3219 31
19 3119 30
19 3019 29
19 2919 28
19 2819 27
19 2719 26
19 2619 25
19 2519 24
19 2419 23
19 2319 22
19 2219 21
19 2119 20
19 2019 19
19 1919 18
19 1819 17
19 1719 16
19 1619 15
19 1519 14
19 1419 13
19 1319 12
19 1219 11
19 1119 10
19 1020 10
20 1021 10
3906 19
0 70 6
0 60 5
0 50 4
0 40 3
0 31 3
1 32 3
2 33 3
3 34 3
4 35 3
5 36 3
6 37 3
7 38 3
8 39 3
9 310 3
10 311 3
11 312 3
12 313 3
13 314 3
14 315 3
3907 45
5 306 30
6 307 30
7 308 30
8 309 30
9 3010 30
10 3011 30
11 3012 30
12 3013 30
13 3014 30
14 3015 30
15 3016 30
16 3017 30
17 3018 30
18 3019 30
19 3020 30
20 3021 30
21 3022 30
22 3023 30
23 3024 30
24 3025 30
25 3026 30
26 3027 30
27 3028 30
28 3029 30
29 3029 31
29 3129 32
29 3229 33
29 3329 34
29 3429 35
29 3529 36
29 3629 37
29 3729 38
29 3829 39
29 3929 40
29 4029 41
29 4129 42
29 4229 43
29 4329 44
29 4429 45
29 4529 46
29 4629 47
29 4729 48
29 4829 49
29 4929 50
29 5029 51
3908 22
52 4152 42
52 4252 43
52 4351 43
51 4350 43
50 4349 43
49 4348 43
48 4347 43
47 4346 43
46 4345 43
45 4344 43
44 4343 43
43 4342 43
42 4341 43
41 4340 43
40 4339 43
39 4338 43
38 4337 43
37 4336 43
36 4335 43
35 4334 43
34 4333 43
33 4332 43
3909 48
47 2947 30
47 3047 31
47 3147 32
47 3247 33
47 3347 34
47 3447 35
47 3547 36
47 3647 37
47 3747 38
47 3847 39
47 3947 40
47 4047 41
47 4147 42
47 4247 43
47 4347 44
47 4447 45
47 4547 46
47 4647 47
47 4747 48
47 4847 49
47 4947 50
47 5047 51
47 5147 52
47 5247 53
47 5347 54
47 5447 55
47 5547 56
47 5647 57
47 5747 58
47 5847 59
47 5946 59
46 5945 59
45 5944 59
44 5943 59
43 5942 59
42 5941 59
41 5940 59
40 5939 59
39 5938 59
38 5937 59
37 5936 59
36 5935 59
35 5934 59
34 5933 59
33 5932 59
32 5931 59
31 5930 59
30 5929 59
3910 30
38 5538 54
38 5438 53
38 5338 52
38 5238 51
38 5138 50
38 5038 49
38 4938 48
38 4838 47
38 4738 46
38 4638 45
38 4537 45
37 4536 45
36 4535 45
35 4534 45
34 4533 45
33 4532 45
32 4531 45
31 4530 45
30 4529 45
29 4528 45
28 4527 45
27 4526 45
26 4525 45
25 4524 45
24 4523 45
23 4522 45
22 4521 45
21 4520 45
20 4519 45
19 4518 45
3911 42
24 5224 51
24 5124 50
24 5024 49
24 4924 48
24 4824 47
24 4724 46
24 4624 45
24 4524 44
24 4424 43
24 4324 42
24 4224 41
24 4124 40
24 4024 39
24 3924 38
24 3824 37
24 3724 36
24 3625 36
25 3626 36
26 3627 36
27 3628 36
28 3629 36
29 3630 36
30 3631 36
31 3632 36
32 3633 36
33 3634 36
34 3635 36
35 3636 36
36 3637 36
37 3638 36
38 3639 36
39 3640 36
40 3641 36
41 3642 36
42 3643 36
43 3644 36
44 3645 36
45 3646 36
46 3647 36
47 3648 36
48 3649 36
49 3650 36
3912 17
13 3913 38
13 3813 37
13 3713 36
13 3613 35
13 3513 34
13 3413 33
13 3313 32
13 3213 31
13 3113 30
13 3013 29
13 2913 28
13 2813 27
13 2713 26
13 2614 26
14 2615 26
15 2616 26
16 2617 26
3913 42
29 4229 41
29 4129 40
29 4029 39
29 3929 38
29 3829 37
29 3729 36
29 3629 35
29 3529 34
29 3429 33
29 3329 32
29 3229 31
29 3129 30
29 3029 29
29 2929 28
29 2829 27
29 2729 26
29 2629 25
29 2529 24
29 2428 24
28 2427 24
27 2426 24
26 2425 24
25 2424 24
24 2423 24
23 2422 24
22 2421 24
21 2420 24
20 2419 24
19 2418 24
18 2417 24
17 2416 24
16 2415 24
15 2414 24
14 2413 24
13 2412 24
12 2411 24
11 2410 24
10 249 24
9 248 24
8 247 24
7 246 24
6 245 24
3914 16
15 2615 27
15 2715 28
15 2815 29
15 2915 30
15 3015 31
15 3115 32
15 3215 33
15 3315 34
15 3414 34
14 3413 34
13 3412 34
12 3411 34
11 3410 34
10 349 34
9 348 34
8 347 34
3915 38
9 599 58
9 589 57
9 579 56
9 569 55
9 559 54
9 549 53
9 539 52
9 529 51
9 519 50
9 509 49
9 499 48
9 489 47
9 479 46
9 469 45
9 459 44
9 449 43
9 439 42
9 429 41
9 419 40
9 4010 40
10 4011 40
11 4012 40
12 4013 40
13 4014 40
14 4015 40
15 4016 40
16 4017 40
17 4018 40
18 4019 40
19 4020 40
20 4021 40
21 4022 40
22 4023 40
23 4024 40
24 4025 40
25 4026 40
26 4027 40
27 4028 40
3916 23
30 5730 58
30 5830 59
30 5929 59
29 5928 59
28 5927 59
27 5926 59
26 5925 59
25 5924 59
24 5923 59
23 5922 59
22 5921 59
21 5920 59
20 5919 59
19 5918 59
18 5917 59
17 5916 59
16 5915 59
15 5914 59
14 5913 59
13 5912 59
12 5911 59
11 5910 59
10 599 59
3917 35
44 2644 27
44 2743 27
43 2742 27
42 2741 27
41 2740 27
40 2739 27
39 2738 27
38 2737 27
37 2736 27
36 2735 27
35 2734 27
34 2733 27
33 2732 27
32 2731 27
31 2730 27
30 2729 27
29 2728 27
28 2727 27
27 2726 27
26 2725 27
25 2724 27
24 2723 27
23 2722 27
22 2721 27
21 2720 27
20 2719 27
19 2718 27
18 2717 27
17 2716 27
16 2715 27
15 2714 27
14 2713 27
13 2712 27
12 2711 27
11 2710 27
3918 24
55 155 0
55 054 0
54 053 0
53 052 0
52 051 0
51 050 0
50 049 0
49 048 0
48 047 0
47 046 0
46 045 0
45 044 0
44 043 0
43 042 0
42 041 0
41 040 0
40 039 0
39 038 0
38 037 0
37 036 0
36 035 0
35 034 0
34 033 0
33 032 0
3919 39
1 82 8
2 83 8
3 84 8
4 85 8
5 86 8
6 87 8
7 88 8
8 89 8
9 810 8
10 811 8
11 812 8
12 813 8
13 814 8
14 815 8
15 816 8
16 817 8
17 818 8
18 819 8
19 820 8
20 821 8
21 822 8
22 823 8
23 824 8
24 825 8
25 826 8
26 827 8
27 828 8
28 829 8
29 830 8
30 831 8
31 832 8
32 833 8
33 834 8
34 834 9
34 934 10
34 1034 11
34 1134 12
34 1234 13
34 1334 14
3920 45
49 1849 19
49 1949 20
49 2049 21
49 2149 22
49 2249 23
49 2349 24
49 2449 25
49 2549 26
49 2649 27
49 2749 28
49 2849 29
49 2949 30
49 3049 31
49 3149 32
49 3249 33
49 3349 34
49 3449 35
49 3549 36
49 3649 37
49 3749 38
49 3849 39
49 3949 40
49 4049 41
49 4149 42
49 4249 43
49 4349 44
49 4449 45
49 4549 46
49 4649 47
49 4749 48
49 4849 49
49 4949 50
49 5049 51
49 5149 52
49 5249 53
49 5349 54
49 5449 55
49 5549 56
49 5648 56
48 5647 56
47 5646 56
46 5645 56
45 5644 56
44 5643 56
43 5642 56
3921 11
22 5422 53
22 5322 52
22 5222 51
22 5122 50
22 5022 49
22 4923 49
23 4924 49
24 4925 49
25 4926 49
26 4927 49
27 4928 49
3922 47
48 3048 29
48 2947 29
47 2946 29
46 2945 29
45 2944 29
44 2943 29
43 2942 29
42 2941 29
41 2940 29
40 2939 29
39 2938 29
38 2937 29
37 2936 29
36 2935 29
35 2934 29
34 2933 29
33 2932 29
32 2931 29
31 2930 29
30 2929 29
29 2928 29
28 2927 29
27 2926 29
26 2925 29
25 2924 29
24 2923 29
23 2922 29
22 2921 29
21 2920 29
20 2919 29
19 2918 29
18 2917 29
17 2916 29
16 2915 29
15 2914 29
14 2913 29
13 2912 29
12 2911 29
11 2910 29
10 299 29
9 298 29
8 297 29
7 296 29
6 295 29
5 294 29
4 293 29
3 292 29
3923 28
18 819 8
19 820 8
20 821 8
21 822 8
22 823 8
23 824 8
24 825 8
25 826 8
26 827 8
27 828 8
28 829 8
29 830 8
30 830 9
30 930 10
30 1030 11
30 1130 12
30 1230 13
30 1330 14
30 1430 15
30 1530 16
30 1630 17
30 1730 18
30 1830 19
30 1930 20
30 2030 21
30 2130 22
30 2230 23
30 2330 24
3924 34
23 624 6
24 624 7
24 724 8
24 824 9
24 924 10
24 1024 11
24 1124 12
24 1224 13
24 1324 14
24 1424 15
24 1524 16
24 1624 17
24 1724 18
24 1824 19
24 1924 20
24 2024 21
24 2124 22
24 2224 23
24 2324 24
24 2424 25
24 2524 26
24 2624 27
24 2724 28
24 2824 29
24 2924 30
24 3024 31
24 3124 32
24 3224 33
24 3324 34
24 3424 35
24 3524 36
24 3624 37
24 3724 38
24 3824 39
3925 39
6 06 1
6 16 2
6 26 3
6 36 4
6 46 5
6 56 6
6 66 7
6 76 8
6 86 9
6 96 10
6 106 11
6 116 12
6 126 13
6 136 14
6 146 15
6 156 16
6 166 17
6 176 18
6 186 19
6 196 20
6 206 21
6 216 22
6 226 23
6 236 24
6 246 25
6 256 26
6 266 27
6 276 28
6 286 29
6 296 30
6 306 31
6 316 32
6 326 33
6 336 34
6 345 34
5 344 34
4 343 34
3 342 34
2 341 34
3926 49
26 126 2
26 226 3
26 326 4
26 426 5
26 526 6
26 626 7
26 726 8
26 826 9
26 926 10
26 1026 11
26 1126 12
26 1226 13
26 1326 14
26 1426 15
26 1526 16
26 1626 17
26 1726 18
26 1826 19
26 1926 20
26 2026 21
26 2126 22
26 2226 23
26 2326 24
26 2426 25
26 2525 25
25 2524 25
24 2523 25
23 2522 25
22 2521 25
21 2520 25
20 2519 25
19 2518 25
18 2517 25
17 2516 25
16 2515 25
15 2514 25
14 2513 25
13 2512 25
12 2511 25
11 2510 25
10 259 25
9 258 25
8 257 25
7 256 25
6 255 25
5 254 25
4 253 25
3 252 25
2 251 25
3927 9
40 2840 29
40 2940 30
40 3040 31
40 3140 32
40 3240 33
40 3340 34
40 3440 35
40 3539 35
39 3538 35
3928 8
23 2923 28
23 2823 27
23 2723 26
23 2623 25
23 2523 24
23 2423 23
23 2323 22
23 2223 21
3929 9
2 462 45
2 452 44
2 442 43
2 433 43
3 434 43
4 435 43
5 436 43
6 437 43
7 438 43
3930 34
12 4312 42
12 4212 41
12 4112 40
12 4012 39
12 3912 38
12 3812 37
12 3712 36
12 3612 35
12 3512 34
12 3412 33
12 3312 32
12 3212 31
12 3112 30
12 3012 29
12 2912 28
12 2812 27
12 2712 26
12 2612 25
12 2512 24
12 2412 23
12 2313 23
13 2314 23
14 2315 23
15 2316 23
16 2317 23
17 2318 23
18 2319 23
19 2320 23
20 2321 23
21 2322 23
22 2323 23
23 2324 23
24 2325 23
25 2326 23
3931 49
29 2129 22
29 2229 23
29 2329 24
29 2429 25
29 2529 26
29 2629 27
29 2729 28
29 2829 29
29 2929 30
29 3029 31
29 3129 32
29 3229 33
29 3329 34
29 3429 35
29 3529 36
29 3629 37
29 3729 38
29 3829 39
29 3929 40
29 4029 41
29 4128 41
28 4127 41
27 4126 41
26 4125 41
25 4124 41
24 4123 41
23 4122 41
22 4121 41
21 4120 41
20 4119 41
19 4118 41
18 4117 41
17 4116 41
16 4115 41
15 4114 41
14 4113 41
13 4112 41
12 4111 41
11 4110 41
10 419 41
9 418 41
8 417 41
7 416 41
6 415 41
5 414 41
4 413 41
3 412 41
2 411 41
1 410 41
3932 25
41 5441 55
41 5541 56
41 5641 57
41 5741 58
41 5840 58
40 5839 58
39 5838 58
38 5837 58
37 5836 58
36 5835 58
35 5834 58
34 5833 58
33 5832 58
32 5831 58
31 5830 58
30 5829 58
29 5828 58
28 5827 58
27 5826 58
26 5825 58
25 5824 58
24 5823 58
23 5822 58
22 5821 58
21 5820 58
3933 33
51 3451 33
51 3351 32
51 3250 32
50 3249 32
49 3248 32
48 3247 32
47 3246 32
46 3245 32
45 3244 32
44 3243 32
43 3242 32
42 3241 32
41 3240 32
40 3239 32
39 3238 32
38 3237 32
37 3236 32
36 3235 32
35 3234 32
34 3233 32
33 3232 32
32 3231 32
31 3230 32
30 3229 32
29 3228 32
28 3227 32
27 3226 32
26 3225 32
25 3224 32
24 3223 32
23 3222 32
22 3221 32
21 3220 32
3934 7
1 451 44
1 441 43
1 432 43
2 433 43
3 434 43
4 435 43
5 436 43
3935 45
21 1621 15
21 1521 14
21 1421 13
21 1321 12
21 1221 11
21 1121 10
21 1021 9
21 921 8
21 821 7
21 721 6
21 621 5
21 521 4
21 421 3
21 321 2
21 221 1
21 122 1
22 123 1
23 124 1
24 125 1
25 126 1
26 127 1
27 128 1
28 129 1
29 130 1
30 131 1
31 132 1
32 133 1
33 134 1
34 135 1
35 136 1
36 137 1
37 138 1
38 139 1
39 140 1
40 141 1
41 142 1
42 143 1
43 144 1
44 145 1
45 146 1
46 147 1
47 148 1
48 149 1
49 150 1
50 151 1
3936 40
44 2144 22
44 2244 23
44 2344 24
44 2444 25
44 2544 26
44 2644 27
44 2744 28
44 2844 29
44 2944 30
44 3044 31
44 3144 32
44 3244 33
44 3344 34
44 3444 35
44 3543 35
43 3542 35
42 3541 35
41 3540 35
40 3539 35
39 3538 35
38 3537 35
37 3536 35
36 3535 35
35 3534 35
34 3533 35
33 3532 35
32 3531 35
31 3530 35
30 3529 35
29 3528 35
28 3527 35
27 3526 35
26 3525 35
25 3524 35
24 3523 35
23 3522 35
22 3521 35
21 3520 35
20 3519 35
19 3518 35
3937 41
57 4157 42
57 4257 43
57 4357 44
57 4457 45
57 4557 46
57 4657 47
57 4757 48
57 4856 48
56 4855 48
55 4854 48
54 4853 48
53 4852 48
52 4851 48
51 4850 48
50 4849 48
49 4848 48
48 4847 48
47 4846 48
46 4845 48
45 4844 48
44 4843 48
43 4842 48
42 4841 48
41 4840 48
40 4839 48
39 4838 48
38 4837 48
37 4836 48
36 4835 48
35 4834 48
34 4833 48
33 4832 48
32 4831 48
31 4830 48
30 4829 48
29 4828 48
28 4827 48
27 4826 48
26 4825 48
25 4824 48
24 4823 48
3938 13
34 4935 49
35 4936 49
36 4937 49
37 4938 49
38 4939 49
39 4940 49
40 4940 50
40 5040 51
40 5140 52
40 5240 53
40 5340 54
40 5440 55
40 5540 56
3939 17
23 4623 45
23 4523 44
23 4423 43
23 4323 42
23 4223 41
23 4123 40
23 4023 39
23 3923 38
23 3823 37
23 3723 36
23 3623 35
23 3523 34
23 3423 33
23 3323 32
23 3223 31
23 3124 31
24 3125 31
3940 32
24 1525 15
25 1526 15
26 1527 15
27 1528 15
28 1529 15
29 1530 15
30 1531 15
31 1532 15
32 1533 15
33 1534 15
34 1535 15
35 1536 15
36 1537 15
37 1538 15
38 1539 15
39 1539 16
39 1639 17
39 1739 18
39 1839 19
39 1939 20
39 2039 21
39 2139 22
39 2239 23
39 2339 24
39 2439 25
39 2539 26
39 2639 27
39 2739 28
39 2839 29
39 2939 30
39 3039 31
39 3139 32
3941 5
18 4418 43
18 4318 42
18 4218 41
18 4118 40
18 4019 40
3942 21
48 1648 17
48 1748 18
48 1847 18
47 1846 18
46 1845 18
45 1844 18
44 1843 18
43 1842 18
42 1841 18
41 1840 18
40 1839 18
39 1838 18
38 1837 18
37 1836 18
36 1835 18
35 1834 18
34 1833 18
33 1832 18
32 1831 18
31 1830 18
30 1829 18
3943 31
59 4559 44
59 4459 43
59 4359 42
59 4259 41
59 4159 40
59 4059 39
59 3959 38
59 3859 37
59 3759 36
59 3659 35
59 3559 34
59 3459 33
59 3359 32
59 3259 31
59 3159 30
59 3059 29
59 2959 28
59 2859 27
59 2759 26
59 2659 25
59 2559 24
59 2459 23
59 2359 22
59 2259 21
59 2159 20
59 2059 19
59 1959 18
59 1859 17
59 1759 16
59 1659 15
59 1559 14
3944 46
3 513 50
3 503 49
3 493 48
3 483 47
3 473 46
3 463 45
3 453 44
3 443 43
3 433 42
3 423 41
3 413 40
3 403 39
3 394 39
4 395 39
5 396 39
6 397 39
7 398 39
8 399 39
9 3910 39
10 3911 39
11 3912 39
12 3913 39
13 3914 39
14 3915 39
15 3916 39
16 3917 39
17 3918 39
18 3919 39
19 3920 39
20 3921 39
21 3922 39
22 3923 39
23 3924 39
24 3925 39
25 3926 39
26 3927 39
27 3928 39
28 3929 39
29 3930 39
30 3931 39
31 3932 39
32 3933 39
33 3934 39
34 3935 39
35 3936 39
36 3937 39
3945 33
3 264 26
4 265 26
5 266 26
6 267 26
7 268 26
8 269 26
9 2610 26
10 2611 26
11 2612 26
12 2613 26
13 2614 26
14 2615 26
15 2616 26
16 2617 26
17 2618 26
18 2619 26
19 2620 26
20 2621 26
21 2622 26
22 2623 26
23 2624 26
24 2625 26
25 2626 26
26 2627 26
27 2628 26
28 2629 26
29 2630 26
30 2631 26
31 2632 26
32 2633 26
33 2634 26
34 2635 26
35 2635 27
3946 11
3 123 13
3 133 14
3 143 15
3 153 16
3 163 17
3 173 18
3 183 19
3 193 20
3 203 21
3 213 22
3 222 22
3947 13
55 2455 23
55 2355 22
55 2255 21
55 2155 20
55 2055 19
55 1955 18
55 1855 17
55 1755 16
55 1655 15
55 1555 14
55 1455 13
55 1355 12
55 1255 11
3948 35
57 5857 57
57 5757 56
57 5657 55
57 5557 54
57 5457 53
57 5357 52
57 5257 51
57 5157 50
57 5057 49
